config,Year,Trt_code,Date,SWD_AC,Canopy_AC
z105_i100,2013,5,2013-06-15,15.639842120146847,5.44874735981306
z105_i100,2013,5,2013-06-16,17.33267958021598,6.314780756232327
z105_i100,2013,5,2013-06-17,18.793361158968803,7.293453762495961
z105_i100,2013,5,2013-06-18,20.335067010845957,8.369825047129591
z105_i100,2013,5,2013-06-19,22.326524027066235,9.458553800868492
z105_i100,2013,5,2013-06-20,10.481618095706988,11.134400902958392
z105_i100,2013,5,2013-06-21,15.040668170020712,13.05785972991886
z105_i100,2013,5,2013-06-22,17.86049278158788,15.208045840975556
z105_i100,2013,5,2013-06-23,20.364848315309256,17.60825536478641
z105_i100,2013,5,2013-06-24,23.09365676736723,20.279313053526728
z105_i100,2013,5,2013-06-25,25.852354862223358,23.202756305074637
z105_i100,2013,5,2013-06-26,18.414287260727225,27.313772929073437
z105_i100,2013,5,2013-06-27,25.28637242690217,31.344112069817132
z105_i100,2013,5,2013-06-28,29.741385029273754,35.449343949901994
z105_i100,2013,5,2013-06-29,33.673965875772666,39.9244533975838
z105_i100,2013,5,2013-06-30,37.505918545119755,44.413752148212524
z105_i100,2013,5,2013-07-01,28.472383565862238,51.85635924183213
z105_i100,2013,5,2013-07-02,35.35509660289148,57.71402522298865
z105_i100,2013,5,2013-07-03,42.4567130108209,61.01495761999524
z105_i100,2013,5,2013-07-04,48.22884643200564,62.305334467334085
