variant,Year,Trt_code,Treatment,Date,dap,gdd_cum,z_root_m,canopy_cover_frac,biomass_t_ha,dry_yield_t_ha,Es_mm,Tr_mm,DeepPerc_mm,IrrDay_mm,SWD_AquaCrop_mm,Canopy_obs
root_anchored,2012,8,65/65,2012-08-23,116.0,1363.7430000000002,1.0472323957915746,0.8263661733590238,2377.6511060238577,8.812712520503252,0.40951840194066813,3.217996773189335,0.0,0.0,26.755227925597662,78.06535
root_anchored,2012,8,65/65,2012-08-27,120.0,1412.7830000000004,1.0472323957915746,0.7437041158628406,2466.338492933278,10.056147522538549,0.020411240233632236,2.7827496815377297,0.0,0.0,39.37499539079938,74.203725
root_anchored,2012,8,65/65,2012-08-30,123.0,1455.3730000000005,1.0472323957915746,0.6498104270627728,2520.2484044493176,10.976993050186373,1.1264116410465557,3.003298756330787,0.0,0.0,29.09991007638496,64.2744
root_anchored,2012,8,65/65,2012-09-05,129.0,1534.5230000000001,1.0472323957915746,0.32266264110102666,2579.093024403783,12.428968077566449,0.06701547846232046,0.7437009821453537,0.0,0.0,42.83567071656258,42.07073333333333
root_anchored,2012,9,65/50,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6250281824597246,234.1786686601779,0.0,2.0172829690193477,5.978597297414796,6.695909163043213e-06,19.5,20.075917637338495,19.157325
root_anchored,2012,9,65/50,2012-06-22,54.0,501.466,0.6244468725173233,0.8191925286692897,479.49422561414275,0.0,0.5226174732344713,6.058577630715057,2.220446049250313e-14,0.0,54.670535562447164,45.8791
root_anchored,2012,9,65/50,2012-06-29,61.0,605.171,0.6829700717815694,0.8729800926332509,674.1381153226766,0.0,0.4268325690029834,6.200099016158526,0.0,26.1,44.75778573064734,78.790125
root_anchored,2012,9,65/50,2012-07-06,68.0,709.0210000000001,0.7405208913840235,0.9045491750289762,893.2475945541888,0.0,0.28656825971672084,6.31087358688739,0.0,0.0,62.96247301000098,68.244775
root_anchored,2012,9,65/50,2012-07-13,75.0,803.6610000000002,0.7967825965214232,0.913575814464146,1126.1110485275049,0.30125844323829304,0.24138776648973237,6.132587696777568,0.0,29.1,44.641291337600286,73.907775
root_anchored,2012,9,65/50,2012-07-20,82.0,907.1160000000002,0.8517938969873673,0.913575814464146,1355.5627993416472,0.8172850170428836,0.2698196374537618,6.724206336216193,0.0,0.0,65.34371107039377,87.63065
root_anchored,2012,9,65/50,2012-07-26,88.0,998.3410000000001,0.8980287712561708,0.9123044696955604,1543.7802483903715,1.7144184439975882,0.2330752141001879,5.566859329564587,0.0,0.0,46.62759757492103,88.49045
root_anchored,2012,9,65/50,2012-08-06,99.0,1154.6860000000001,0.9809405925958263,0.9123044696955604,1888.6784551981232,4.023948887983639,0.2336890135523593,5.4081363666821485,0.0,30.4,8.809887293160028,82.65859999999999
root_anchored,2012,9,65/50,2012-08-09,102.0,1196.1710000000003,1.0031638178673092,0.9123044696955604,1980.8501254076386,4.771404123619179,0.24845302664476926,5.699538023707657,0.0,0.0,21.83360698679108,84.404725
root_anchored,2012,9,65/50,2012-08-16,109.0,1284.6860000000004,1.047151183764247,0.8999559858860404,2186.471866297383,6.686046502803288,0.17902836888109605,2.8045305414009905,0.0,0.0,27.720094583493356,77.121075
root_anchored,2012,9,65/50,2012-08-21,114.0,1336.8930000000003,1.047151183764247,0.8524149404515424,2315.820115366785,8.155392380198448,0.38420445578202383,3.838148089346333,0.0,15.2,29.5669308055772,70.82565
root_anchored,2012,9,65/50,2012-08-23,116.0,1363.7430000000002,1.047151183764247,0.8238537796948994,2366.4712686232315,8.772686275708677,0.41725488408179856,3.212455586362204,0.0,0.0,37.028923688894295,75.043625
root_anchored,2012,9,65/50,2012-08-27,120.0,1412.7830000000004,1.047151183764247,0.7414430389106196,2455.0053480964048,10.011575366599004,0.020191015521611018,2.777910023002715,0.0,0.0,49.5871212089012,67.54965
root_anchored,2012,9,65/50,2012-08-30,123.0,1455.3730000000005,1.047151183764247,0.6478348142503577,2508.8196803201845,10.929020962197598,1.1356789856353315,2.997899299976994,0.0,0.0,44.42184080145376,53.1507
root_anchored,2012,9,65/50,2012-09-05,129.0,1534.5230000000001,1.047151183764247,0.321681652767663,2567.5500420475023,12.375416775009281,0.03725377510665795,0.7420739060174367,0.0,0.0,58.05395936487742,15.0176
root_anchored,2012,10,65/40,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6246276712098529,234.00603953848932,0.0,2.0200222805170847,5.976000302242988,6.596224409690413e-06,19.6,19.960271022759827,14.832275
root_anchored,2012,10,65/40,2012-06-22,54.0,501.466,0.6244468725173233,0.8191727933747144,479.306569531062,0.0,0.5223718006239919,6.058486836307617,0.0,0.0,54.680434106240135,44.138475
root_anchored,2012,10,65/40,2012-06-29,61.0,605.171,0.6829696028536533,0.8729635691334402,673.9212851482787,0.0,0.42690889366811124,6.200027606116118,0.0,26.0,44.85928604534965,76.08477500000001
root_anchored,2012,10,65/40,2012-07-06,68.0,709.0210000000001,0.7405173954577637,0.9044871863063512,892.8223047058023,0.0,0.2868532222712834,6.310620011539043,0.0,0.0,63.02227597598491,71.3211
root_anchored,2012,10,65/40,2012-07-13,75.0,803.6610000000002,0.7967791005951634,0.9135239166616916,1125.6779840124834,0.30114512085223216,0.2416214593602493,6.132390580772714,0.0,29.1,44.70129818598453,72.033725
root_anchored,2012,10,65/40,2012-07-20,82.0,907.1160000000002,0.8517904010611075,0.9135239166616916,1355.1225095404425,0.8170268893982471,0.27008085585150976,6.723997952728167,0.0,0.0,65.50403825385519,88.81825
root_anchored,2012,10,65/40,2012-07-26,88.0,998.3410000000001,0.8980241783627015,0.9122088039060234,1543.1925321510516,1.7137670048168037,0.233481809125916,5.566261918670027,0.0,0.0,46.7604125877174,88.73175
root_anchored,2012,10,65/40,2012-08-06,99.0,1154.6860000000001,0.9809359997023571,0.9122088039060234,1888.0540913123675,4.022637350409829,0.23409667933889317,5.407566644105817,0.0,30.4,9.340263087298952,85.812
root_anchored,2012,10,65/40,2012-08-09,102.0,1196.1710000000003,1.0031592249738401,0.9122088039060234,1980.2160859306293,4.769902121116058,0.24888644795535717,5.698940791798995,0.0,0.0,22.363527042216777,85.72655
root_anchored,2012,10,65/40,2012-08-16,109.0,1284.6860000000004,1.047146590870778,0.8998616149793989,2185.816430116209,6.684085253584804,0.14444344999340034,2.8042401260444665,0.0,0.0,41.11439518826895,74.232925
root_anchored,2012,10,65/40,2012-08-21,114.0,1336.8930000000003,1.047146590870778,0.8523255547793243,2315.1513209273558,8.153094581810528,0.3845148790945746,3.837752111233217,0.0,12.2,45.95865056854197,71.721025
root_anchored,2012,10,65/40,2012-08-23,116.0,1363.7430000000002,1.047146590870778,0.8237673889942994,2365.797245575457,8.770251224148867,0.41752124651855277,3.2121238487182566,0.0,0.0,53.4205044763824,68.780575
root_anchored,2012,10,65/40,2012-08-27,120.0,1412.7830000000004,1.047146590870778,0.7413652899396673,2454.3221321703686,10.008865477341486,0.02223308801901537,2.7776199654489915,0.0,0.0,65.98142065842673,58.43705
root_anchored,2012,10,65/40,2012-08-30,123.0,1455.3730000000005,1.047146590870778,0.6477668811961489,2508.1307678438197,10.92610581701243,1.1359982573043208,2.997578931817859,0.0,0.0,63.81609145942103,46.412725
root_anchored,2012,10,65/40,2012-09-05,129.0,1534.5230000000001,1.047146590870778,0.32164792068554116,2566.8545377736073,12.372166130429884,0.03690408880707963,0.7419839862778623,0.0,0.0,77.44561651242094,18.449375
root_anchored,2012,11,50/50,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6254318769780061,234.35373287255038,0.0,2.014523067605631,5.981213812788096,8.906146505379757e-06,15.2,24.397547824955875,16.100225000000002
root_anchored,2012,11,50/50,2012-06-22,54.0,501.466,0.6244260608099973,0.7853049296894166,464.3338406543491,0.0,0.5162613809863966,4.384549437131911,2.4980018054066022e-14,0.0,59.7422701836758,44.964625
root_anchored,2012,11,50/50,2012-06-29,61.0,605.171,0.6818661133791002,0.8474286563831086,635.4634518625495,0.0,0.5458724890573035,6.088699915560673,0.0,20.1,57.36846500034446,59.91915
root_anchored,2012,11,50/50,2012-07-06,68.0,709.0210000000001,0.7379782728839093,0.8837012075178198,823.1368279147775,0.0,0.3829979361515783,6.128772484537222,0.0,0.0,73.43194392182298,63.63715
root_anchored,2012,11,50/50,2012-07-13,75.0,803.6610000000002,0.7941374932432144,0.8925415029912951,1040.304644086462,0.27821726206074787,0.3366722216677227,6.026885982899788,0.0,18.1,63.937848670493615,66.046025
root_anchored,2012,11,50/50,2012-07-20,82.0,907.1160000000002,0.848801901143645,0.8886998942518084,1249.3102796015469,0.7498451426734011,0.39592228686375835,6.565074164975979,0.0,0.0,86.07597711422893,82.234825
root_anchored,2012,11,50/50,2012-07-26,88.0,998.3410000000001,0.89277708197433,0.8775476018497501,1393.9793270669916,1.536751655334558,0.2757405743123418,5.339357872031961,0.0,0.0,54.4030026431107,89.00403333333334
root_anchored,2012,11,50/50,2012-08-06,99.0,1154.6860000000001,0.9756889033139856,0.8775476018497501,1724.9002107421634,3.6595242562243837,0.38330888653842166,5.190553459763922,0.0,30.4,15.436696672249933,80.2211
root_anchored,2012,11,50/50,2012-08-09,102.0,1196.1710000000003,0.9979121285854685,0.8775476018497501,1813.3746234343707,4.351799263056699,0.4075255894687987,5.471258335219356,0.0,0.0,28.26833580879506,84.00735
root_anchored,2012,11,50/50,2012-08-16,109.0,1284.6860000000004,1.0418994944824063,0.8656695691167297,2010.8084175375916,6.131611763071618,0.2720753928280542,2.6932813903355743,0.0,0.0,30.718404548301237,72.116375
root_anchored,2012,11,50/50,2012-08-21,114.0,1336.8930000000003,1.0418994944824063,0.8199397368115172,2135.033709828547,7.5012119169902025,0.49857322611862104,3.686174284545947,0.0,15.2,32.153356224589835,72.2823
root_anchored,2012,11,50/50,2012-08-23,116.0,1363.7430000000002,1.0418994944824063,0.7924666957812554,2183.677143253711,8.07751567703243,0.5155530900351378,3.0850517945358384,0.0,0.0,39.55370676408599,75.16035
root_anchored,2012,11,50/50,2012-08-27,120.0,1412.7830000000004,1.0418994944824063,0.7131956296578599,2268.6788365937946,9.234375863565704,0.04118700812652592,2.6664348493290575,0.0,0.0,51.67527494921863,70.63454999999999
root_anchored,2012,11,50/50,2012-08-30,123.0,1455.3730000000005,1.0418994944824063,0.6231536800755699,2320.3046577565724,10.090771829636767,1.2543732302289854,2.8748671799585304,0.0,0.0,45.78015327733527,58.275075
root_anchored,2012,11,50/50,2012-09-05,129.0,1534.5230000000001,1.0418994944824063,0.3094262631854997,2376.51196419465,11.438489187374055,0.07843408223996624,0.7078574444725603,0.0,0.0,58.805342987454864,19.558975
root_anchored,2012,12,40/40,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6246455063360562,234.25023499426263,0.0,2.019900271646506,5.976115972347711,9.463434890792109e-06,12.1,27.490834170522717,19.879575
root_anchored,2012,12,40/40,2012-06-22,54.0,501.466,0.6242418264220194,0.7659278944425469,440.2208433416441,0.0,0.5271482560207836,2.9427956989247313,5.551115123125783e-14,0.0,60.455052043398716,39.425925
root_anchored,2012,12,40/40,2012-06-29,61.0,605.171,0.6805742267622513,0.8260123350197035,601.8963267690799,0.0,0.6473096970432094,5.993735377956877,0.0,16.2,64.45072922839576,48.595974999999996
root_anchored,2012,12,40/40,2012-07-06,68.0,709.0210000000001,0.7316845140384038,0.8616262943427256,761.115013065656,0.0,0.486482409454714,6.042609422641832,0.0,0.0,79.33055156178713,60.334424999999996
root_anchored,2012,12,40/40,2012-07-13,75.0,803.6610000000002,0.7875587435347977,0.8700250767784835,962.6330581649914,0.2566081188139724,0.44002237229187596,5.910607552637181,0.0,12.1,73.44163702345625,56.388675
root_anchored,2012,12,40/40,2012-07-20,82.0,907.1160000000002,0.8416144249022095,0.8522545032658652,1114.6671343034056,0.6613808501479241,0.5842306021406439,2.4427780475636136,0.0,0.0,89.03744346637728,68.126225
root_anchored,2012,12,40/40,2012-07-26,88.0,998.3410000000001,0.8833464310790313,0.839169437535439,1245.3788785339582,1.3583769136368613,0.2914883616587378,5.080200099850289,0.0,0.0,55.647756224595625,86.33556666666668
root_anchored,2012,12,40/40,2012-08-06,99.0,1154.6860000000001,0.9662582524186869,0.839169437535439,1560.3559381294745,3.2893501054993948,0.5524389111812287,4.942064741305187,0.0,30.3,15.963768703390603,77.32625
root_anchored,2012,12,40/40,2012-08-09,102.0,1196.1710000000003,0.9884814776901698,0.839169437535439,1644.6058717380165,3.9243747017286146,0.5873409170284524,5.21036205351644,0.0,0.0,28.570614737533592,78.7561
root_anchored,2012,12,40/40,2012-08-16,109.0,1284.6860000000004,1.0324688435871077,0.8278108718843156,1832.6719813414654,5.563534396970851,0.017101332272458112,2.5658695852418805,0.0,0.0,45.06304198037299,65.414825
root_anchored,2012,12,40/40,2012-08-21,114.0,1336.8930000000003,1.0324688435871077,0.7840809618791311,1951.0222816256482,6.828648949352934,0.6288309633349473,3.5117350003850936,0.0,12.2,48.986230614942315,64.39429999999997
root_anchored,2012,12,40/40,2012-08-23,116.0,1363.7430000000002,1.0324688435871077,0.7578094110935588,1997.3597621846652,7.3618798216550445,0.6278688504787636,2.9386932023481087,0.0,0.0,56.3143842246222,68.46505
root_anchored,2012,12,40/40,2012-08-27,120.0,1412.7830000000004,1.0324688435871077,0.6820051403834738,2078.3006940822943,8.432535719872844,0.04446036055441367,2.5382517650057053,0.0,0.0,67.88051206564417,64.0904
root_anchored,2012,12,40/40,2012-08-30,123.0,1455.3730000000005,1.0324688435871077,0.5959010338640172,2127.4109826209087,9.22484301922975,1.3919224579514702,2.733515107458077,0.0,0.0,65.0534068633862,61.1787
root_anchored,2012,12,40/40,2012-09-05,129.0,1534.5230000000001,1.0324688435871077,0.2958939921763093,2180.731808127407,10.469417983453523,0.05642539098547285,0.6690130017512983,0.0,0.0,77.21438214627769,22.23345
root_anchored,2013,1,100/100,2013-06-18,35.0,349.193,0.4507436254221945,0.08209562151667792,35.66268760474081,0.0,0.6305105442326532,0.9234366596777687,0.0,0.0,20.806311052523164,15.1425
root_anchored,2013,1,100/100,2013-06-25,42.0,445.30299999999994,0.5162427594925265,0.22667756931367652,95.46846951565776,0.0,0.33863100135725993,2.3378904748871303,0.0,0.0,26.048698262274527,25.877499999999998
root_anchored,2013,1,100/100,2013-06-27,44.0,474.05299999999994,0.5344405528134383,0.3133539509577994,125.72393619968669,0.0,3.725931568639152,4.04978059022163,0.0,0.0,21.389624050724578,32.125
root_anchored,2013,1,100/100,2013-07-02,49.0,540.3679999999999,0.5790685205413582,0.5975650236913661,235.09957627766482,0.0,1.927338023221455,4.946036626117013,0.0,0.0,26.973892168747835,48.47
root_anchored,2013,1,100/100,2013-07-09,56.0,638.3279999999999,0.639717051975683,0.8119513538394688,446.603676051436,0.0,0.0660187632688611,6.0950944800668,0.0,0.0,40.48083553331598,69.60333333333334
root_anchored,2013,1,100/100,2013-07-11,58.0,666.2129999999999,0.6566969823115971,0.8501112625598332,512.4546936706362,0.0,0.7134916465770441,8.195071054789322,0.0,0.0,16.062752873567288,75.2125
root_anchored,2013,1,100/100,2013-07-16,63.0,736.2929999999999,0.6985391070243738,0.9048187874379565,681.5843298102577,0.0,0.33459046055356284,7.493408479170795,0.0,26.3,-6.2272924978427,84.1925
root_anchored,2013,1,100/100,2013-07-18,65.0,765.0529999999999,0.7150480155526122,0.9165627793310177,749.867030630682,0.0,0.21382381941143008,5.91578032196951,1.0570532387826963,0.0,10.079639459843214,84.725
root_anchored,2013,1,100/100,2013-07-25,72.0,857.3679999999998,0.7718948416643985,0.9328393999060842,987.3239512879566,0.1829689805082587,0.06968867056086113,2.735423612213332,11.356569028508128,0.0,0.5848115080020195,87.61500000000001
root_anchored,2013,1,100/100,2013-07-30,77.0,913.9979999999998,0.8116836014365074,0.9328393999060842,1145.4717355793305,0.38729584834436814,0.13192350090433633,5.244502422645221,13.609534395868556,0.0,3.2095320511868657,85.24000000000001
root_anchored,2013,1,100/100,2013-08-02,80.0,955.1329999999998,0.8352579135945295,0.9328393999060842,1245.086552942375,0.5967146330050543,0.14980002610071874,5.905152305246574,0.020412030250674174,25.4,-4.267665890150299,84.36
root_anchored,2013,1,100/100,2013-08-13,91.0,1089.558,0.9199626356631796,0.9328393999060842,1595.6394402878545,2.207580671266569,0.10285519889068408,3.7803228279159873,9.325803617295211,0.0,0.9894013236310967,85.5575
root_anchored,2013,1,100/100,2013-08-15,93.0,1111.578,0.9350932092373763,0.9328393999060842,1657.0321156388025,2.598607575092921,0.11972425264371593,4.360382709096021,0.24747747297450137,0.0,11.586446419705062,83.2075
root_anchored,2013,1,100/100,2013-08-20,98.0,1176.4379999999996,0.9725855057138415,0.9328393999060842,1815.1107772804944,3.68473668570542,0.03041071616495219,5.01281729825741,0.01857317509341493,0.0,18.90706018490381,82.8625
root_anchored,2013,1,100/100,2013-08-22,100.0,1205.9279999999994,0.987454002100655,0.9328393999060842,1877.6878626695986,4.158619799621926,0.09786474653123903,3.6400158358551793,8.943772119058803,0.0,-5.406734496891546,87.30666666666667
root_anchored,2013,1,100/100,2013-08-29,107.0,1305.1229999999996,1.0389491956763328,0.9328393999060842,2093.7629548273867,5.990844655386352,0.14163949649207003,5.15784374350834,0.17197997400507462,0.0,12.25471216307496,80.255
root_anchored,2013,1,100/100,2013-09-04,113.0,1390.6479999999997,1.046239280646075,0.8837804905382897,2267.362066135568,7.744052757238752,0.07240674398754202,3.4703932099599952,0.0020579424962522456,0.0,18.85883859244514,80.125
root_anchored,2013,1,100/100,2013-09-20,129.0,1566.9734999999998,1.046239280646075,0.32892233886426214,2530.054109653836,12.146430510882258,0.8347582490466415,0.26027073700673786,0.002304510889077165,0.0,5.801138751561863,64.2875
root_anchored,2013,2,100/50,2013-06-18,35.0,349.193,0.4507436254221945,0.08209562151667792,35.66268760474081,0.0,0.6305105442326532,0.9234366596777687,0.0,0.0,20.806311052523164,15.875
root_anchored,2013,2,100/50,2013-06-25,42.0,445.30299999999994,0.5162427594925265,0.22667756931367652,95.46846951565776,0.0,0.33863100135725993,2.3378904748871303,0.0,0.0,26.048698262274527,27.052500000000002
root_anchored,2013,2,100/50,2013-06-27,44.0,474.05299999999994,0.5344405528134383,0.3134930900544144,125.72983333069647,0.0,3.7548169465036643,4.051260097208452,0.0,0.0,21.3199889355759,33.5275
root_anchored,2013,2,100/50,2013-07-02,49.0,540.3679999999999,0.5790685205413582,0.59791998834995,235.16712092382525,0.0,1.925155861410677,4.948058339956421,0.0,0.0,26.922962854407253,52.075
root_anchored,2013,2,100/50,2013-07-09,56.0,638.3279999999999,0.639717051975683,0.8122195015725999,446.73272514502503,0.0,0.06629635677908866,6.0963493111872555,0.0,0.0,40.44618828594443,73.17
root_anchored,2013,2,100/50,2013-07-11,58.0,666.2129999999999,0.6566969823115971,0.8503102945442883,512.5941445374921,0.0,0.7122425435762119,8.196254272384161,0.0,0.0,16.02797836121001,79.91
root_anchored,2013,2,100/50,2013-07-16,63.0,736.2929999999999,0.6985391070243738,0.9049187324049905,681.73923967194,0.0,0.33405179857244544,7.493904803211603,0.0,29.9,-6.362236216922798,87.55
root_anchored,2013,2,100/50,2013-07-18,65.0,765.0529999999999,0.7150480155526122,0.9166414534192852,750.0256533155315,0.0,0.21349206250897085,5.91608153579005,1.0738524099858835,0.0,10.082118352417124,87.3525
root_anchored,2013,2,100/50,2013-07-25,72.0,857.3679999999998,0.7718948416643985,0.9328887115084566,987.4910400307862,0.18299992099311693,0.06958990868021994,2.73550636170496,11.356350601845577,0.0,0.5848144354665172,89.4225
root_anchored,2013,2,100/50,2013-07-30,77.0,913.9979999999998,0.8116836014365074,0.9328887115084566,1145.6435352529584,0.38735389311485613,0.13173654062879622,5.24465705437101,13.51387285559855,0.0,3.210355015701995,86.4025
root_anchored,2013,2,100/50,2013-08-02,80.0,955.1329999999998,0.8352579135945295,0.9328887115084566,1245.2612585676243,0.5967982961997387,0.14958773144537896,5.905323638689469,0.020336159552758564,25.5,-4.374446777981717,84.8075
root_anchored,2013,2,100/50,2013-08-13,91.0,1089.558,0.9199626356631796,0.9328887115084566,1595.8239804492339,2.207835742031097,0.10270943383598562,3.7804257261187493,4.837113899791141,0.0,1.471298583101967,86.0075
root_anchored,2013,2,100/50,2013-08-15,93.0,1111.578,0.9350932092373763,0.9328887115084566,1657.218311308191,2.598899287744173,0.11955458098468884,4.360499919061505,0.21308582363541329,0.0,11.587232797661349,83.5875
root_anchored,2013,2,100/50,2013-08-20,98.0,1176.4379999999996,0.9725855057138415,0.9328887115084566,1815.3011406945209,3.685122725808496,0.006050015552333376,5.012947712321914,1.2865623864172076e-06,0.0,35.78106712816488,82.47749999999999
root_anchored,2013,2,100/50,2013-08-22,100.0,1205.9279999999994,0.987454002100655,0.9328887115084566,1877.8798375514043,4.1590445209959785,0.09772605388094005,3.640109249810578,9.656915117013938e-09,0.0,20.42556852349276,87.22
root_anchored,2013,2,100/50,2013-08-29,107.0,1305.1229999999996,1.0389491956763328,0.9328887115084566,2093.9603195110776,5.991408714236106,0.14143876683351797,5.157969560687947,0.0,0.0,38.68572192485663,80.38
root_anchored,2013,2,100/50,2013-09-04,113.0,1390.6479999999997,1.046239280646075,0.8838272087966933,2267.563570058218,7.744740133724269,0.04471836983990132,3.470474677027484,0.0,0.0,49.56283830069846,77.20333333333333
root_anchored,2013,2,100/50,2013-09-20,129.0,1566.9734999999998,1.046239280646075,0.3289397263026434,2530.261906320416,12.147426781087505,0.8347269219207891,0.2602787879051531,0.002290584734948142,0.0,5.800887696585943,42.0
root_anchored,2013,3,80/80,2013-06-18,35.0,349.193,0.4507436254221945,0.08209562151667792,35.66268760474081,0.0,0.6305105442326532,0.9234366596777687,0.0,0.0,20.806311052523164,18.7825
root_anchored,2013,3,80/80,2013-06-25,42.0,445.30299999999994,0.5162427594925265,0.22667756931367652,95.46846951565776,0.0,0.33863100135725993,2.3378904748871303,0.0,0.0,26.048698262274527,30.9875
root_anchored,2013,3,80/80,2013-06-27,44.0,474.05299999999994,0.5344405528134383,0.30605961585554237,125.41337984005823,0.0,2.7480869431232873,3.97186638022519,0.0,0.0,25.333865215212285,38.230000000000004
root_anchored,2013,3,80/80,2013-07-02,49.0,540.3679999999999,0.5790685205413582,0.5661154850887224,230.75639729195294,0.0,2.12410235972135,4.76373979540583,0.0,0.0,35.2910271611229,54.8475
root_anchored,2013,3,80/80,2013-07-09,56.0,638.3279999999999,0.6396978830743609,0.7615901450387818,430.9277755602647,0.0,0.05843300884222275,5.854502516452209,0.0,0.0,51.40931467713894,66.1725
root_anchored,2013,3,80/80,2013-07-11,58.0,666.2129999999999,0.6566778134102751,0.8127307812478503,494.7949691267245,0.0,0.9513243687310741,7.969783099117437,0.0,0.0,35.11549965605006,77.9775
root_anchored,2013,3,80/80,2013-07-16,63.0,736.2929999999999,0.6985199381230518,0.8841916534271653,660.9045188428929,0.0,0.44644515338286855,7.390309315633054,0.0,26.2,21.858686191692893,85.78999999999999
root_anchored,2013,3,80/80,2013-07-18,65.0,765.0529999999999,0.7150288466512902,0.9002122242563312,728.4143241135702,0.0,0.28308876119832177,5.852866005914788,0.0,0.0,32.78052744005146,85.025
root_anchored,2013,3,80/80,2013-07-25,72.0,857.3679999999998,0.7718756727630764,0.9211265009077565,963.9826444776876,0.1788871817605477,0.09321836888465007,2.715695602937837,0.0,0.0,17.181970283634126,88.1875
root_anchored,2013,3,80/80,2013-07-30,77.0,913.9979999999998,0.8116644325351854,0.9211265009077565,1121.007114635354,0.379503205013469,0.17646618127282193,5.207626353522513,5.606287957306243,0.0,3.692204437025491,85.345
root_anchored,2013,3,80/80,2013-08-02,80.0,955.1329999999998,0.8352387446932075,0.9211265009077565,1219.928843704563,0.5853966867535537,0.20037854043709646,5.864285557357435,0.01874375175476732,25.4,-4.162499314403581,84.03
root_anchored,2013,3,80/80,2013-08-13,91.0,1089.558,0.9199434667618576,0.9211265009077565,1568.135031552316,2.1722704395985803,0.1375832512620881,3.7557602355484914,4.70762838855184,0.0,1.5068269774475544,83.905
root_anchored,2013,3,80/80,2013-08-15,93.0,1111.578,0.9350740403360542,0.9211265009077565,1629.1324776158108,2.5580839392169743,0.16014797609941728,4.332399348193283,0.21040936603431745,0.0,11.621089594833299,82.8375
root_anchored,2013,3,80/80,2013-08-20,98.0,1176.4379999999996,0.9725663368125195,0.9211265009077565,1786.2158605125612,3.6306624967944114,0.03181745052687501,4.981668324284915,1.2913969025951146e-06,0.0,22.600510905921023,81.47749999999999
root_anchored,2013,3,80/80,2013-08-22,100.0,1205.9279999999994,0.987434833199333,0.9211265009077565,1848.408000037573,4.0989467129955885,0.13090782145118723,3.6177001750577484,0.032878299154880615,0.0,-3.678158828486119,87.36333333333333
root_anchored,2013,3,80/80,2013-08-29,107.0,1305.1229999999996,1.0389300267750108,0.9211265009077565,2063.1950270235156,5.910843273611559,0.18946268778513958,5.127766394206886,0.07948565421187366,0.0,12.503069045552385,79.905
root_anchored,2013,3,80/80,2013-09-04,113.0,1390.6479999999997,1.046220111744753,0.8726835840146054,2235.8038914419776,7.645919993269671,0.050475403366983064,3.450891423571691,0.0016551939634634743,0.0,18.76463515777197,81.4725
root_anchored,2013,3,80/80,2013-09-20,129.0,1566.9734999999998,1.046220111744753,0.3247923309188444,2496.9875814149245,12.002835606173957,0.8421612966502107,0.2583439892462902,0.0023046337333008557,0.0,5.86077606125054,61.54
root_anchored,2013,4,80/65,2013-06-18,35.0,349.193,0.4507436254221945,0.08202312682510834,35.64906230356304,0.0,0.6282766679766048,0.9226599945727121,0.0,0.0,20.820067212166947,15.705
root_anchored,2013,4,80/65,2013-06-25,42.0,445.30299999999994,0.5162427594925265,0.22644954336267947,95.40140741000879,0.0,0.3394611066790274,2.3358436794872115,0.0,0.0,26.04572255222711,29.4775
root_anchored,2013,4,80/65,2013-06-27,44.0,474.05299999999994,0.5344405528134383,0.30575173565734454,125.32110754451459,0.0,2.7477646665725097,3.968562550207236,0.0,0.0,25.327403809162185,36.0175
root_anchored,2013,4,80/65,2013-07-02,49.0,540.3679999999999,0.5790685205413582,0.5658491922212094,230.60131606735004,0.0,2.125797949103694,4.762168877748255,0.0,0.0,35.27797246886485,51.4825
root_anchored,2013,4,80/65,2013-07-09,56.0,638.3279999999999,0.6396979285770088,0.7617248307411439,430.7574276586803,0.0,0.059061757717051154,5.855159703959956,0.0,0.0,51.30366734030946,63.042500000000004
root_anchored,2013,4,80/65,2013-07-11,58.0,666.2129999999999,0.656677858912923,0.812830751373668,494.6300108599854,0.0,0.9506793300703492,7.970394114455814,0.0,0.0,34.909786401140515,76.2225
root_anchored,2013,4,80/65,2013-07-16,63.0,736.2929999999999,0.6985199836256997,0.8842423567932406,660.7474907618373,0.0,0.4461684838778495,7.3905644172783616,0.0,26.4,21.452886588240254,84.5625
root_anchored,2013,4,80/65,2013-07-18,65.0,765.0529999999999,0.7150288921539381,0.9002510543134524,728.2591758120226,0.0,0.2829234995225367,5.853016177659381,0.0,0.0,32.37469210981608,84.1525
root_anchored,2013,4,80/65,2013-07-25,72.0,857.3679999999998,0.7718757182657243,0.9212148189819208,963.8372030900023,0.1788501148616912,0.09304040920525695,2.7158449086578185,0.0,0.0,16.67665533314951,85.3175
root_anchored,2013,4,80/65,2013-07-30,77.0,913.9979999999998,0.8116644780378333,0.9212148189819208,1120.8701762074256,0.37943646009051013,0.17612929632816154,5.207905520761606,6.058133718813632,0.0,3.656360436409975,83.7075
root_anchored,2013,4,80/65,2013-08-02,80.0,955.1329999999998,0.8352387901958553,0.9212148189819208,1219.797152891215,0.5853020467223368,0.19999600530759243,5.864594993379296,0.018898953717428273,25.3,-4.06275175575892,82.4325
